,date,user,source,tweet,location,like_count,retweet_count
9746,2022-11-28 21:40:56+00:00,UKASON5,Twitter for Android,@Imudia_se2 We are not voting party again this time around. Beta go tell your Etiku to go and rest because come 2023 you will learn to address PeterObi as your president,,0,0
9747,2022-11-28 21:40:56+00:00,AyodejiNelson2,Twitter for Android,@SayAtomic @PeterObi @AAdeleke_01 Yes ..but not bad congratulating him,🌎 ,0,0
9748,2022-11-28 21:40:49+00:00,Analogy4gud,Twitter for Android,"@PeterObi @AAdeleke_01 Congratulations to Gov. Ademola Adeleke of Osun State, may God help him to govern well",,1,0
9749,2022-11-28 21:40:49+00:00,dayorare,Twitter for iPhone,@davosala @PeterObi @AAdeleke_01 pls RT https://t.co/wbN7QhfMgC,Nigeria,0,0
9750,2022-11-28 21:40:40+00:00,dayorare,Twitter for iPhone,@TobExpress @PeterObi @AAdeleke_01 yes oo https://t.co/wbN7QhfMgC,Nigeria,1,0
9751,2022-11-28 21:40:32+00:00,deantoff411,Twitter for Android,"@DerrickDaniello @NelMarcks @spinzagom @adebayorufaii @TheoAbuAgada @PeterObi So, with his strategy on corruption and cost of governance, how has Anambra been better than other states.",,0,0
9752,2022-11-28 21:40:24+00:00,dayorare,Twitter for iPhone,@ChidozieGeorge2 @PeterObi @AAdeleke_01 chai https://t.co/wbN7QhfMgC,Nigeria,0,0
9753,2022-11-28 21:40:19+00:00,JaypeeGeneral,Twitter for iPhone,@PeterObi @AAdeleke_01 https://t.co/vXTaeTt5gg,,56,32
9754,2022-11-28 21:40:11+00:00,dayorare,Twitter for iPhone,@dj_biggest001 @PeterObi @AAdeleke_01 chai https://t.co/wbN7QhfMgC,Nigeria,1,0
9755,2022-11-28 21:40:02+00:00,dayorare,Twitter for iPhone,@abah_manuel @PeterObi @AAdeleke_01 balabluuuu 🤣🤣🤣 https://t.co/wbN7QhfMgC,Nigeria,0,0
9756,2022-11-28 21:39:52+00:00,dayorare,Twitter for iPhone,@Dmetahat @Uchay02 @PeterObi @AAdeleke_01 thank God https://t.co/wbN7QhfMgC,Nigeria,0,0
9757,2022-11-28 21:39:41+00:00,dayorare,Twitter for iPhone,@Uchay02 @PeterObi @AAdeleke_01 yes o https://t.co/wbN7QhfMgC,Nigeria,0,0
